session_datetime,task_variant,task_name,metric,value
2022-11-27 21:07:33,ConnorBallGridshotUltimate,connorballgridshot,rtTotal,409.399047003852
2022-11-27 21:07:33,ConnorBallGridshotUltimate,connorballgridshot,accB4,60.0
2022-11-27 21:07:33,ConnorBallGridshotUltimate,connorballgridshot,accB5,40.0
2022-11-27 21:07:33,ConnorBallGridshotUltimate,connorballgridshot,accB6,100.0
2022-11-27 21:07:33,ConnorBallGridshotUltimate,connorballgridshot,accB7,100.0
2022-11-27 21:07:33,ConnorBallGridshotUltimate,connorballgridshot,targetsTotal,147.0
2022-11-27 21:07:33,ConnorBallGridshotUltimate,connorballgridshot,accTotal,76.59575
2022-11-27 21:07:33,ConnorBallGridshotUltimate,connorballgridshot,killTotal,144.0
2022-11-27 21:07:33,ConnorBallGridshotUltimate,connorballgridshot,shotsTotal,188.0
2022-11-27 21:07:33,ConnorBallGridshotUltimate,connorballgridshot,accB3,80.0
2022-11-27 21:07:33,ConnorBallGridshotUltimate,connorballgridshot,accB2,68.0
2022-11-27 21:07:33,ConnorBallGridshotUltimate,connorballgridshot,accB1,84.0
2022-11-27 21:07:33,ConnorBallGridshotUltimate,connorballgridshot,rtB7,286.518188476563
2022-11-27 21:07:33,ConnorBallGridshotUltimate,connorballgridshot,rtB6,329.896286010742
2022-11-27 21:07:33,ConnorBallGridshotUltimate,connorballgridshot,rtB5,747.900192260742
2022-11-27 21:07:33,ConnorBallGridshotUltimate,connorballgridshot,rtB4,522.662373860677
2022-11-27 21:07:33,ConnorBallGridshotUltimate,connorballgridshot,score,40976.0
2022-11-27 21:07:33,ConnorBallGridshotUltimate,connorballgridshot,rtB2,470.717255728585
2022-11-27 21:07:33,ConnorBallGridshotUltimate,connorballgridshot,rtB0,404.82058132396
2022-11-27 21:07:33,ConnorBallGridshotUltimate,connorballgridshot,accB0,77.0
2022-11-27 21:07:33,ConnorBallGridshotUltimate,connorballgridshot,rtB3,404.450122506278
2022-11-27 21:07:33,ConnorBallGridshotUltimate,connorballgridshot,rtB1,360.917810800913
2022-11-27 21:08:59,ConnorBallGridshotUltimate,connorballgridshot,accB2,88.0
2022-11-27 21:08:59,ConnorBallGridshotUltimate,connorballgridshot,accB4,60.0
2022-11-27 21:08:59,ConnorBallGridshotUltimate,connorballgridshot,accB5,100.0
2022-11-27 21:08:59,ConnorBallGridshotUltimate,connorballgridshot,accB6,100.0
2022-11-27 21:08:59,ConnorBallGridshotUltimate,connorballgridshot,accB7,100.0
2022-11-27 21:08:59,ConnorBallGridshotUltimate,connorballgridshot,targetsTotal,168.0
2022-11-27 21:08:59,ConnorBallGridshotUltimate,connorballgridshot,accTotal,84.18368
2022-11-27 21:08:59,ConnorBallGridshotUltimate,connorballgridshot,killTotal,165.0
2022-11-27 21:08:59,ConnorBallGridshotUltimate,connorballgridshot,shotsTotal,196.0
2022-11-27 21:08:59,ConnorBallGridshotUltimate,connorballgridshot,killsPerSec,2.754355
2022-11-27 21:08:59,ConnorBallGridshotUltimate,connorballgridshot,rtTotal,356.873516660748
2022-11-27 21:08:59,ConnorBallGridshotUltimate,connorballgridshot,accB3,89.0
2022-11-27 21:08:59,ConnorBallGridshotUltimate,connorballgridshot,rtB7,252.710774739583
2022-11-27 21:08:59,ConnorBallGridshotUltimate,connorballgridshot,rtB6,310.763732910156
2022-11-27 21:08:59,ConnorBallGridshotUltimate,connorballgridshot,rtB5,266.683675130208
2022-11-27 21:08:59,ConnorBallGridshotUltimate,connorballgridshot,rtB4,510.958140055339
2022-11-27 21:08:59,ConnorBallGridshotUltimate,connorballgridshot,rtB3,337.197154101203
2022-11-27 21:08:59,ConnorBallGridshotUltimate,connorballgridshot,rtB2,345.756436665853
2022-11-27 21:08:59,ConnorBallGridshotUltimate,connorballgridshot,rtB1,374.149229049683
2022-11-27 21:08:59,ConnorBallGridshotUltimate,connorballgridshot,rtB0,372.232795715332
2022-11-27 21:08:59,ConnorBallGridshotUltimate,connorballgridshot,score,50466.0
2022-11-27 21:08:59,ConnorBallGridshotUltimate,connorballgridshot,accB0,84.0
2022-11-27 21:08:59,ConnorBallGridshotUltimate,connorballgridshot,accB1,79.0
2022-12-17 23:10:17,ConnorBallGridshotUltimate,connorballgridshot,shotsTotal,198.0
2022-12-17 23:10:17,ConnorBallGridshotUltimate,connorballgridshot,killTotal,151.0
2022-12-17 23:10:17,ConnorBallGridshotUltimate,connorballgridshot,accTotal,76.26263
2022-12-17 23:10:17,ConnorBallGridshotUltimate,connorballgridshot,accB2,82.0
2022-12-17 23:10:17,ConnorBallGridshotUltimate,connorballgridshot,killsPerSec,2.52054763
2022-12-17 23:10:17,ConnorBallGridshotUltimate,connorballgridshot,accB6,67.0
2022-12-17 23:10:17,ConnorBallGridshotUltimate,connorballgridshot,accB5,53.0
2022-12-17 23:10:17,ConnorBallGridshotUltimate,connorballgridshot,accB4,100.0
2022-12-17 23:10:17,ConnorBallGridshotUltimate,connorballgridshot,rtTotal,391.889608926331
2022-12-17 23:10:17,ConnorBallGridshotUltimate,connorballgridshot,accB7,100.0
2022-12-17 23:10:17,ConnorBallGridshotUltimate,connorballgridshot,targetsTotal,154.0
2022-12-17 23:10:17,ConnorBallGridshotUltimate,connorballgridshot,rtB6,414.054005940755
2022-12-17 23:10:17,ConnorBallGridshotUltimate,connorballgridshot,accB0,79.0
2022-12-17 23:10:17,ConnorBallGridshotUltimate,connorballgridshot,rtB0,401.391498218883
2022-12-17 23:10:17,ConnorBallGridshotUltimate,connorballgridshot,rtB1,362.409940719605
2022-12-17 23:10:17,ConnorBallGridshotUltimate,connorballgridshot,rtB2,361.742185038905
2022-12-17 23:10:17,ConnorBallGridshotUltimate,connorballgridshot,rtB3,406.421453857422
2022-12-17 23:10:17,ConnorBallGridshotUltimate,connorballgridshot,score,43095.0
2022-12-17 23:10:17,ConnorBallGridshotUltimate,connorballgridshot,rtB5,545.501580132378
2022-12-17 23:10:17,ConnorBallGridshotUltimate,connorballgridshot,accB3,76.0
2022-12-17 23:10:17,ConnorBallGridshotUltimate,connorballgridshot,rtB7,324.814483642578
2022-12-17 23:10:17,ConnorBallGridshotUltimate,connorballgridshot,accB1,78.0
2022-12-17 23:10:17,ConnorBallGridshotUltimate,connorballgridshot,rtB4,307.143920898438
2022-12-17 23:11:30,ConnorBallGridshotUltimate,connorballgridshot,killsPerSec,2.92136216
2022-12-17 23:11:30,ConnorBallGridshotUltimate,connorballgridshot,rtTotal,337.834416983468
2022-12-17 23:11:30,ConnorBallGridshotUltimate,connorballgridshot,accB3,93.0
2022-12-17 23:11:30,ConnorBallGridshotUltimate,connorballgridshot,accB4,77.0
2022-12-17 23:11:30,ConnorBallGridshotUltimate,connorballgridshot,accB5,83.0
2022-12-17 23:11:30,ConnorBallGridshotUltimate,connorballgridshot,accB6,100.0
2022-12-17 23:11:30,ConnorBallGridshotUltimate,connorballgridshot,accB1,81.0
2022-12-17 23:11:30,ConnorBallGridshotUltimate,connorballgridshot,accTotal,86.63367
2022-12-17 23:11:30,ConnorBallGridshotUltimate,connorballgridshot,killTotal,175.0
2022-12-17 23:11:30,ConnorBallGridshotUltimate,connorballgridshot,shotsTotal,202.0
2022-12-17 23:11:30,ConnorBallGridshotUltimate,connorballgridshot,targetsTotal,178.0
2022-12-17 23:11:30,ConnorBallGridshotUltimate,connorballgridshot,accB2,80.0
2022-12-17 23:11:30,ConnorBallGridshotUltimate,connorballgridshot,accB7,100.0
2022-12-17 23:11:30,ConnorBallGridshotUltimate,connorballgridshot,score,54822.0
2022-12-17 23:11:30,ConnorBallGridshotUltimate,connorballgridshot,rtB0,306.797085762024
2022-12-17 23:11:30,ConnorBallGridshotUltimate,connorballgridshot,rtB1,362.982703830885
2022-12-17 23:11:30,ConnorBallGridshotUltimate,connorballgridshot,rtB2,363.077353795369
2022-12-17 23:11:30,ConnorBallGridshotUltimate,connorballgridshot,rtB7,306.18638420105
2022-12-17 23:11:30,ConnorBallGridshotUltimate,connorballgridshot,rtB4,417.837196350098
2022-12-17 23:11:30,ConnorBallGridshotUltimate,connorballgridshot,rtB5,349.49881439209
2022-12-17 23:11:30,ConnorBallGridshotUltimate,connorballgridshot,rtB6,280.919367472331
2022-12-17 23:11:30,ConnorBallGridshotUltimate,connorballgridshot,accB0,94.0
2022-12-17 23:11:30,ConnorBallGridshotUltimate,connorballgridshot,rtB3,316.648436279297
2022-12-17 23:12:36,ConnorBallGridshotUltimate,connorballgridshot,accB5,100.0
2022-12-17 23:12:36,ConnorBallGridshotUltimate,connorballgridshot,accB2,78.0
2022-12-17 23:12:36,ConnorBallGridshotUltimate,connorballgridshot,targetsTotal,165.0
2022-12-17 23:12:36,ConnorBallGridshotUltimate,connorballgridshot,killsPerSec,2.70422316
2022-12-17 23:12:36,ConnorBallGridshotUltimate,connorballgridshot,shotsTotal,197.0
2022-12-17 23:12:36,ConnorBallGridshotUltimate,connorballgridshot,killTotal,162.0
2022-12-17 23:12:36,ConnorBallGridshotUltimate,connorballgridshot,accTotal,82.2335
2022-12-17 23:12:36,ConnorBallGridshotUltimate,connorballgridshot,rtTotal,365.771836645809
2022-12-17 23:12:36,ConnorBallGridshotUltimate,connorballgridshot,accB7,80.0
2022-12-17 23:12:36,ConnorBallGridshotUltimate,connorballgridshot,accB6,100.0
2022-12-17 23:12:36,ConnorBallGridshotUltimate,connorballgridshot,accB4,100.0
2022-12-17 23:12:36,ConnorBallGridshotUltimate,connorballgridshot,accB3,79.0
2022-12-17 23:12:36,ConnorBallGridshotUltimate,connorballgridshot,rtB2,407.462540283203
2022-12-17 23:12:36,ConnorBallGridshotUltimate,connorballgridshot,score,48665.0
2022-12-17 23:12:36,ConnorBallGridshotUltimate,connorballgridshot,rtB0,350.168933868408
2022-12-17 23:12:36,ConnorBallGridshotUltimate,connorballgridshot,rtB1,383.564292907715
2022-12-17 23:12:36,ConnorBallGridshotUltimate,connorballgridshot,rtB3,391.507585680163
2022-12-17 23:12:36,ConnorBallGridshotUltimate,connorballgridshot,accB0,86.0
2022-12-17 23:12:36,ConnorBallGridshotUltimate,connorballgridshot,rtB5,262.20031399197
2022-12-17 23:12:36,ConnorBallGridshotUltimate,connorballgridshot,rtB6,265.003036499023
2022-12-17 23:12:36,ConnorBallGridshotUltimate,connorballgridshot,rtB7,371.612659454346
2022-12-17 23:12:36,ConnorBallGridshotUltimate,connorballgridshot,accB1,77.0
2022-12-17 23:12:36,ConnorBallGridshotUltimate,connorballgridshot,rtB4,278.060974121094
2022-12-17 23:14:33,ConnorBallGridshotUltimate,connorballgridshot,targetsTotal,171.0
2022-12-17 23:14:33,ConnorBallGridshotUltimate,connorballgridshot,accTotal,84.42211
2022-12-17 23:14:33,ConnorBallGridshotUltimate,connorballgridshot,accB4,62.0
2022-12-17 23:14:33,ConnorBallGridshotUltimate,connorballgridshot,accB5,100.0
2022-12-17 23:14:33,ConnorBallGridshotUltimate,connorballgridshot,accB7,100.0
2022-12-17 23:14:33,ConnorBallGridshotUltimate,connorballgridshot,rtTotal,351.870205652146
2022-12-17 23:14:33,ConnorBallGridshotUltimate,connorballgridshot,accB6,25.0
2022-12-17 23:14:33,ConnorBallGridshotUltimate,connorballgridshot,killTotal,168.0
2022-12-17 23:14:33,ConnorBallGridshotUltimate,connorballgridshot,shotsTotal,199.0
2022-12-17 23:14:33,ConnorBallGridshotUltimate,connorballgridshot,killsPerSec,2.80434537
2022-12-17 23:14:33,ConnorBallGridshotUltimate,connorballgridshot,accB2,87.0
2022-12-17 23:14:33,ConnorBallGridshotUltimate,connorballgridshot,accB3,84.0
2022-12-17 23:14:33,ConnorBallGridshotUltimate,connorballgridshot,rtB2,361.211673960966
2022-12-17 23:14:33,ConnorBallGridshotUltimate,connorballgridshot,rtB6,966.155639648438
2022-12-17 23:14:33,ConnorBallGridshotUltimate,connorballgridshot,rtB5,293.819427490234
2022-12-17 23:14:33,ConnorBallGridshotUltimate,connorballgridshot,score,51543.0
2022-12-17 23:14:33,ConnorBallGridshotUltimate,connorballgridshot,rtB3,341.574087778727
2022-12-17 23:14:33,ConnorBallGridshotUltimate,connorballgridshot,rtB7,277.399180094401
2022-12-17 23:14:33,ConnorBallGridshotUltimate,connorballgridshot,rtB0,363.089621803977
2022-12-17 23:14:33,ConnorBallGridshotUltimate,connorballgridshot,accB0,83.0
2022-12-17 23:14:33,ConnorBallGridshotUltimate,connorballgridshot,rtB4,488.268676757813
2022-12-17 23:14:33,ConnorBallGridshotUltimate,connorballgridshot,accB1,91.0
2022-12-17 23:14:33,ConnorBallGridshotUltimate,connorballgridshot,rtB1,322.095191592262
2022-12-17 23:15:45,ConnorBallGridshotUltimate,connorballgridshot,accB4,62.0
2022-12-17 23:15:45,ConnorBallGridshotUltimate,connorballgridshot,accB2,92.0
2022-12-17 23:15:45,ConnorBallGridshotUltimate,connorballgridshot,targetsTotal,190.0
2022-12-17 23:15:45,ConnorBallGridshotUltimate,connorballgridshot,killsPerSec,3.12160158
2022-12-17 23:15:45,ConnorBallGridshotUltimate,connorballgridshot,shotsTotal,208.0
2022-12-17 23:15:45,ConnorBallGridshotUltimate,connorballgridshot,killTotal,187.0
2022-12-17 23:15:45,ConnorBallGridshotUltimate,connorballgridshot,accTotal,89.90385
2022-12-17 23:15:45,ConnorBallGridshotUltimate,connorballgridshot,rtTotal,315.566851896398
2022-12-17 23:15:45,ConnorBallGridshotUltimate,connorballgridshot,accB6,100.0
2022-12-17 23:15:45,ConnorBallGridshotUltimate,connorballgridshot,accB5,100.0
2022-12-17 23:15:45,ConnorBallGridshotUltimate,connorballgridshot,accB3,91.0
2022-12-17 23:15:45,ConnorBallGridshotUltimate,connorballgridshot,accB7,78.0
2022-12-17 23:15:45,ConnorBallGridshotUltimate,connorballgridshot,accB0,90.0
2022-12-17 23:15:45,ConnorBallGridshotUltimate,connorballgridshot,score,60227.0
2022-12-17 23:15:45,ConnorBallGridshotUltimate,connorballgridshot,rtB0,319.341278900971
2022-12-17 23:15:45,ConnorBallGridshotUltimate,connorballgridshot,rtB1,307.209602355957
2022-12-17 23:15:45,ConnorBallGridshotUltimate,connorballgridshot,rtB2,315.197453600295
2022-12-17 23:15:45,ConnorBallGridshotUltimate,connorballgridshot,accB1,91.0
2022-12-17 23:15:45,ConnorBallGridshotUltimate,connorballgridshot,rtB4,439.821813964844
2022-12-17 23:15:45,ConnorBallGridshotUltimate,connorballgridshot,rtB5,283.893099975586
2022-12-17 23:15:45,ConnorBallGridshotUltimate,connorballgridshot,rtB6,336.110824584961
2022-12-17 23:15:45,ConnorBallGridshotUltimate,connorballgridshot,rtB7,352.581333705357
2022-12-17 23:15:45,ConnorBallGridshotUltimate,connorballgridshot,rtB3,306.86521987915
2022-12-17 23:17:04,ConnorBallGridshotUltimate,connorballgridshot,accB7,67.0
2022-12-17 23:17:04,ConnorBallGridshotUltimate,connorballgridshot,rtTotal,332.691465259272
2022-12-17 23:17:04,ConnorBallGridshotUltimate,connorballgridshot,rtB7,398.977645874023
2022-12-17 23:17:04,ConnorBallGridshotUltimate,connorballgridshot,accB0,82.0
2022-12-17 23:17:04,ConnorBallGridshotUltimate,connorballgridshot,accB1,88.0
2022-12-17 23:17:04,ConnorBallGridshotUltimate,connorballgridshot,accB2,89.0
2022-12-17 23:17:04,ConnorBallGridshotUltimate,connorballgridshot,accB3,86.0
2022-12-17 23:17:04,ConnorBallGridshotUltimate,connorballgridshot,accB4,100.0
2022-12-17 23:17:04,ConnorBallGridshotUltimate,connorballgridshot,accB5,80.0
2022-12-17 23:17:04,ConnorBallGridshotUltimate,connorballgridshot,accB6,100.0
2022-12-17 23:17:04,ConnorBallGridshotUltimate,connorballgridshot,killTotal,177.0
2022-12-17 23:17:04,ConnorBallGridshotUltimate,connorballgridshot,accTotal,85.92233
2022-12-17 23:17:04,ConnorBallGridshotUltimate,connorballgridshot,shotsTotal,206.0
2022-12-17 23:17:04,ConnorBallGridshotUltimate,connorballgridshot,rtB6,299.268768310547
2022-12-17 23:17:04,ConnorBallGridshotUltimate,connorballgridshot,rtB4,404.037994384766
2022-12-17 23:17:04,ConnorBallGridshotUltimate,connorballgridshot,score,55313.0
2022-12-17 23:17:04,ConnorBallGridshotUltimate,connorballgridshot,rtB0,343.983539337807
2022-12-17 23:17:04,ConnorBallGridshotUltimate,connorballgridshot,rtB5,332.792877197266
2022-12-17 23:17:04,ConnorBallGridshotUltimate,connorballgridshot,rtB2,318.612489281631
2022-12-17 23:17:04,ConnorBallGridshotUltimate,connorballgridshot,rtB3,333.48573412214
2022-12-17 23:17:04,ConnorBallGridshotUltimate,connorballgridshot,targetsTotal,180.0
2022-12-17 23:17:04,ConnorBallGridshotUltimate,connorballgridshot,killsPerSec,2.95461226
2022-12-17 23:17:04,ConnorBallGridshotUltimate,connorballgridshot,rtB1,334.486385345459
2022-12-17 23:18:11,ConnorBallGridshotUltimate,connorballgridshot,rtTotal,343.507625136264
2022-12-17 23:18:11,ConnorBallGridshotUltimate,connorballgridshot,targetsTotal,175.0
2022-12-17 23:18:11,ConnorBallGridshotUltimate,connorballgridshot,killsPerSec,2.87124872
2022-12-17 23:18:11,ConnorBallGridshotUltimate,connorballgridshot,shotsTotal,202.0
2022-12-17 23:18:11,ConnorBallGridshotUltimate,connorballgridshot,killTotal,172.0
2022-12-17 23:18:11,ConnorBallGridshotUltimate,connorballgridshot,accTotal,85.14851
2022-12-17 23:18:11,ConnorBallGridshotUltimate,connorballgridshot,accB7,100.0
2022-12-17 23:18:11,ConnorBallGridshotUltimate,connorballgridshot,accB6,100.0
2022-12-17 23:18:11,ConnorBallGridshotUltimate,connorballgridshot,accB5,70.0
2022-12-17 23:18:11,ConnorBallGridshotUltimate,connorballgridshot,accB4,90.0
2022-12-17 23:18:11,ConnorBallGridshotUltimate,connorballgridshot,accB2,86.0
2022-12-17 23:18:11,ConnorBallGridshotUltimate,connorballgridshot,accB3,85.0
2022-12-17 23:18:11,ConnorBallGridshotUltimate,connorballgridshot,accB0,79.0
2022-12-17 23:18:11,ConnorBallGridshotUltimate,connorballgridshot,rtB4,326.978525797526
2022-12-17 23:18:11,ConnorBallGridshotUltimate,connorballgridshot,rtB7,259.369984944661
2022-12-17 23:18:11,ConnorBallGridshotUltimate,connorballgridshot,rtB6,270.488189697266
2022-12-17 23:18:11,ConnorBallGridshotUltimate,connorballgridshot,rtB5,399.032538277762
2022-12-17 23:18:11,ConnorBallGridshotUltimate,connorballgridshot,rtB2,348.190864964535
2022-12-17 23:18:11,ConnorBallGridshotUltimate,connorballgridshot,accB1,91.0
2022-12-17 23:18:11,ConnorBallGridshotUltimate,connorballgridshot,rtB1,316.209662412986
2022-12-17 23:18:11,ConnorBallGridshotUltimate,connorballgridshot,rtB0,376.664146872128
2022-12-17 23:18:11,ConnorBallGridshotUltimate,connorballgridshot,score,53168.0
2022-12-17 23:18:11,ConnorBallGridshotUltimate,connorballgridshot,rtB3,346.067982600285
2022-12-18 23:47:10,ConnorBallGridshotUltimate,connorballgridshot,accB3,92.0
2022-12-18 23:47:10,ConnorBallGridshotUltimate,connorballgridshot,killsPerSec,2.67084336
2022-12-18 23:47:10,ConnorBallGridshotUltimate,connorballgridshot,shotsTotal,200.0
2022-12-18 23:47:10,ConnorBallGridshotUltimate,connorballgridshot,killTotal,160.0
2022-12-18 23:47:10,ConnorBallGridshotUltimate,connorballgridshot,accTotal,80.0
2022-12-18 23:47:10,ConnorBallGridshotUltimate,connorballgridshot,rtTotal,368.667072963715
2022-12-18 23:47:10,ConnorBallGridshotUltimate,connorballgridshot,accB7,70.0
2022-12-18 23:47:10,ConnorBallGridshotUltimate,connorballgridshot,accB6,100.0
2022-12-18 23:47:10,ConnorBallGridshotUltimate,connorballgridshot,accB5,100.0
2022-12-18 23:47:10,ConnorBallGridshotUltimate,connorballgridshot,accB4,78.0
2022-12-18 23:47:10,ConnorBallGridshotUltimate,connorballgridshot,targetsTotal,163.0
2022-12-18 23:47:10,ConnorBallGridshotUltimate,connorballgridshot,accB2,91.0
2022-12-18 23:47:10,ConnorBallGridshotUltimate,connorballgridshot,rtB3,309.291154803652
2022-12-18 23:47:10,ConnorBallGridshotUltimate,connorballgridshot,rtB7,411.326307024275
2022-12-18 23:47:10,ConnorBallGridshotUltimate,connorballgridshot,rtB6,343.512430826823
2022-12-18 23:47:10,ConnorBallGridshotUltimate,connorballgridshot,rtB5,370.697273254395
2022-12-18 23:47:10,ConnorBallGridshotUltimate,connorballgridshot,rtB4,426.631408691406
2022-12-18 23:47:10,ConnorBallGridshotUltimate,connorballgridshot,accB1,74.0
2022-12-18 23:47:10,ConnorBallGridshotUltimate,connorballgridshot,rtB2,335.577267964681
2022-12-18 23:47:10,ConnorBallGridshotUltimate,connorballgridshot,rtB1,392.471940612793
2022-12-18 23:47:10,ConnorBallGridshotUltimate,connorballgridshot,rtB0,417.465596199036
2022-12-18 23:47:10,ConnorBallGridshotUltimate,connorballgridshot,accB0,68.0
2022-12-18 23:47:10,ConnorBallGridshotUltimate,connorballgridshot,score,47511.0
2022-12-18 23:49:50,ConnorBallGridshotUltimate,connorballgridshot,accB5,75.0
2022-12-18 23:49:50,ConnorBallGridshotUltimate,connorballgridshot,accB3,87.0
2022-12-18 23:49:50,ConnorBallGridshotUltimate,connorballgridshot,rtB0,315.444932267473
2022-12-18 23:49:50,ConnorBallGridshotUltimate,connorballgridshot,targetsTotal,178.0
2022-12-18 23:49:50,ConnorBallGridshotUltimate,connorballgridshot,killsPerSec,2.92122674
2022-12-18 23:49:50,ConnorBallGridshotUltimate,connorballgridshot,shotsTotal,201.0
2022-12-18 23:49:50,ConnorBallGridshotUltimate,connorballgridshot,killTotal,175.0
2022-12-18 23:49:50,ConnorBallGridshotUltimate,connorballgridshot,accTotal,87.0646744
2022-12-18 23:49:50,ConnorBallGridshotUltimate,connorballgridshot,accB7,100.0
2022-12-18 23:49:50,ConnorBallGridshotUltimate,connorballgridshot,accB6,67.0
2022-12-18 23:49:50,ConnorBallGridshotUltimate,connorballgridshot,score,54848.0
2022-12-18 23:49:50,ConnorBallGridshotUltimate,connorballgridshot,accB4,86.0
2022-12-18 23:49:50,ConnorBallGridshotUltimate,connorballgridshot,accB2,82.0
2022-12-18 23:49:50,ConnorBallGridshotUltimate,connorballgridshot,rtB5,442.378428141276
2022-12-18 23:49:50,ConnorBallGridshotUltimate,connorballgridshot,accB1,88.0
2022-12-18 23:49:50,ConnorBallGridshotUltimate,connorballgridshot,rtB2,361.802632099873
2022-12-18 23:49:50,ConnorBallGridshotUltimate,connorballgridshot,rtB3,329.675493367513
2022-12-18 23:49:50,ConnorBallGridshotUltimate,connorballgridshot,rtB4,378.129837036133
2022-12-18 23:49:50,ConnorBallGridshotUltimate,connorballgridshot,rtB1,330.905679803146
2022-12-18 23:49:50,ConnorBallGridshotUltimate,connorballgridshot,rtB6,519.290878295898
2022-12-18 23:49:50,ConnorBallGridshotUltimate,connorballgridshot,rtB7,303.818049112956
2022-12-18 23:49:50,ConnorBallGridshotUltimate,connorballgridshot,accB0,92.0
2022-12-18 23:49:50,ConnorBallGridshotUltimate,connorballgridshot,rtTotal,337.26272731236
2022-12-18 23:51:15,ConnorBallGridshotUltimate,connorballgridshot,accB4,70.0
2022-12-18 23:51:15,ConnorBallGridshotUltimate,connorballgridshot,accB5,100.0
2022-12-18 23:51:15,ConnorBallGridshotUltimate,connorballgridshot,accB6,88.0
2022-12-18 23:51:15,ConnorBallGridshotUltimate,connorballgridshot,accB7,80.0
2022-12-18 23:51:15,ConnorBallGridshotUltimate,connorballgridshot,accB3,80.0
2022-12-18 23:51:15,ConnorBallGridshotUltimate,connorballgridshot,accTotal,82.75862
2022-12-18 23:51:15,ConnorBallGridshotUltimate,connorballgridshot,killTotal,168.0
2022-12-18 23:51:15,ConnorBallGridshotUltimate,connorballgridshot,shotsTotal,203.0
2022-12-18 23:51:15,ConnorBallGridshotUltimate,connorballgridshot,accB2,84.0
2022-12-18 23:51:15,ConnorBallGridshotUltimate,connorballgridshot,rtTotal,352.606053125291
2022-12-18 23:51:15,ConnorBallGridshotUltimate,connorballgridshot,rtB4,430.789145333426
2022-12-18 23:51:15,ConnorBallGridshotUltimate,connorballgridshot,accB1,81.0
2022-12-18 23:51:15,ConnorBallGridshotUltimate,connorballgridshot,accB0,85.0
2022-12-18 23:51:15,ConnorBallGridshotUltimate,connorballgridshot,killsPerSec,2.8044014
2022-12-18 23:51:15,ConnorBallGridshotUltimate,connorballgridshot,score,51055.0
2022-12-18 23:51:15,ConnorBallGridshotUltimate,connorballgridshot,rtB0,342.291231108875
2022-12-18 23:51:15,ConnorBallGridshotUltimate,connorballgridshot,rtB1,355.563216816295
2022-12-18 23:51:15,ConnorBallGridshotUltimate,connorballgridshot,targetsTotal,171.0
2022-12-18 23:51:15,ConnorBallGridshotUltimate,connorballgridshot,rtB3,353.538650512695
2022-12-18 23:51:15,ConnorBallGridshotUltimate,connorballgridshot,rtB5,273.011831665039
2022-12-18 23:51:15,ConnorBallGridshotUltimate,connorballgridshot,rtB6,327.206479753767
2022-12-18 23:51:15,ConnorBallGridshotUltimate,connorballgridshot,rtB7,343.039501190186
2022-12-18 23:51:15,ConnorBallGridshotUltimate,connorballgridshot,rtB2,372.056676424467
2022-12-18 23:53:37,ConnorBallGridshotUltimate,connorballgridshot,accB2,86.0
2022-12-18 23:53:37,ConnorBallGridshotUltimate,connorballgridshot,rtTotal,348.157544618494
2022-12-18 23:53:37,ConnorBallGridshotUltimate,connorballgridshot,accB5,100.0
2022-12-18 23:53:37,ConnorBallGridshotUltimate,connorballgridshot,accB6,55.0
2022-12-18 23:53:37,ConnorBallGridshotUltimate,connorballgridshot,accB7,67.0
2022-12-18 23:53:37,ConnorBallGridshotUltimate,connorballgridshot,killsPerSec,2.83786917
2022-12-18 23:53:37,ConnorBallGridshotUltimate,connorballgridshot,accTotal,83.74384
2022-12-18 23:53:37,ConnorBallGridshotUltimate,connorballgridshot,killTotal,170.0
2022-12-18 23:53:37,ConnorBallGridshotUltimate,connorballgridshot,shotsTotal,203.0
2022-12-18 23:53:37,ConnorBallGridshotUltimate,connorballgridshot,targetsTotal,173.0
2022-12-18 23:53:37,ConnorBallGridshotUltimate,connorballgridshot,accB3,82.0
2022-12-18 23:53:37,ConnorBallGridshotUltimate,connorballgridshot,accB4,67.0
2022-12-18 23:53:37,ConnorBallGridshotUltimate,connorballgridshot,accB1,88.0
2022-12-18 23:53:37,ConnorBallGridshotUltimate,connorballgridshot,rtB6,630.374964396159
2022-12-18 23:53:37,ConnorBallGridshotUltimate,connorballgridshot,rtB5,247.137387084961
2022-12-18 23:53:37,ConnorBallGridshotUltimate,connorballgridshot,rtB4,437.824851989746
2022-12-18 23:53:37,ConnorBallGridshotUltimate,connorballgridshot,score,52197.0
2022-12-18 23:53:37,ConnorBallGridshotUltimate,connorballgridshot,rtB7,410.605907440186
2022-12-18 23:53:37,ConnorBallGridshotUltimate,connorballgridshot,rtB1,323.678530375163
2022-12-18 23:53:37,ConnorBallGridshotUltimate,connorballgridshot,rtB0,338.358403778076
2022-12-18 23:53:37,ConnorBallGridshotUltimate,connorballgridshot,accB0,89.0
2022-12-18 23:53:37,ConnorBallGridshotUltimate,connorballgridshot,rtB3,354.739178975423
2022-12-18 23:53:37,ConnorBallGridshotUltimate,connorballgridshot,rtB2,334.002137836657
2022-12-18 23:54:56,ConnorBallGridshotUltimate,connorballgridshot,accB7,69.0
2022-12-18 23:54:56,ConnorBallGridshotUltimate,connorballgridshot,killsPerSec,3.071539
2022-12-18 23:54:56,ConnorBallGridshotUltimate,connorballgridshot,shotsTotal,217.0
2022-12-18 23:54:56,ConnorBallGridshotUltimate,connorballgridshot,killTotal,184.0
